Node,Long1,Lat1
67606,0.8845284177440057,-0.46648631084232883
67607,0.8845684202229411,-0.4664104522245296
67608,0.8846084161961163,-0.4663345901764083
67609,0.884648405663237,-0.4662587246985228
67610,0.8846883886240091,-0.46618285579143115
67611,0.8847283650781386,-0.4661069834556913
67612,0.8847683350253313,-0.46603110769186123
67613,0.8848082984652934,-0.46595522850049903
67614,0.8848482553977309,-0.4658793458821628
67615,0.8848882058223497,-0.46580345983741134
67616,0.8849281497388566,-0.46572757036680124
67617,0.8849680871469574,-0.4656516774708915
67618,0.8850080180463585,-0.4655757811502401
67619,0.8850479424367662,-0.4654998814054055
67620,0.8850878603178868,-0.46542397823694576
67621,0.8851277716894267,-0.4653480716454191
67622,0.8851676765510924,-0.4652721616313839
67623,0.8852075749025905,-0.4651962481953984
67624,0.8852474667436274,-0.4651203313380209
67625,0.8852873520739094,-0.46504441105981054
67626,0.8853272308931439,-0.4649684873613242
67627,0.8853671032010373,-0.464892560243121
67628,0.8854069689972962,-0.4648166297057593
67629,0.8854468282816275,-0.4647406957497977
67630,0.8854866810537381,-0.4646647583757946
67631,0.8855265273133347,-0.4645888175843084
67632,0.8855663670601245,-0.4645128733758978
67633,0.8856062002938143,-0.4644369257511213
67634,0.8856460270141111,-0.46436097471053733
67635,0.8856858472207219,-0.4642850202547054
67636,0.8857256609133541,-0.4642090623841826
67637,0.8857654680917151,-0.46413310109952827
67638,0.8858052687555116,-0.46405713640130114
67639,0.8858450629044512,-0.4639811682900599
67640,0.8858848505382411,-0.46390519676636327
67641,0.8859246316565887,-0.46382922183076997
67642,0.8859644062592014,-0.46375324348383884
67643,0.8860041743457867,-0.46367726172612866
67644,0.8860439359160521,-0.4636012765581982
67645,0.8860836909697047,-0.46352528798060716
67646,0.8861234395064531,-0.4634492959939128
67647,0.8861631815260044,-0.4633733005986748
67648,0.8862029170280663,-0.4632973017954522
67649,0.8862426460123466,-0.4632212995848038
67650,0.8862823684785531,-0.46314529396728865
67651,0.8863220844263937,-0.4630692849434657
67652,0.8863617938555762,-0.4629932725138941
67653,0.8864014967658087,-0.46291725667913275
67654,0.886441193156799,-0.4628412374397408
67655,0.8864808830282549,-0.4627652147962782
67656,0.8865205663798852,-0.4626891887493023
67657,0.8865602432113977,-0.46261315929937324
67658,0.8865999135225006,-0.46253712644705014
67659,0.8866395773129021,-0.46246109019289217
67660,0.8866792345823105,-0.4623850505374586
67661,0.886718885330434,-0.4623090074813086
67662,0.8867585295569812,-0.4622329610250015
67663,0.8867981672616604,-0.46215691116909663
67664,0.8868377984441801,-0.46208085791415326
67665,0.8868774231042483,-0.46200480126073157
67666,0.8869170412415747,-0.46192874120938937
67667,0.8869566528558671,-0.4618526777606868
67668,0.8869962579468346,-0.4617766109151833
67669,0.8870358565141855,-0.46170054067343835
67670,0.8870754485576289,-0.4616244670360114
67671,0.8871150340768734,-0.46154839000346193
67672,0.8871546130716279,-0.4614723095763495
67673,0.8871941855416015,-0.4613962257552337
67674,0.8872337514865027,-0.461320138540674
67675,0.8872733109060406,-0.46124404793323087
67676,0.8873128637999248,-0.4611679539334624
67677,0.887352410167864,-0.46109185654192886
67678,0.8873919500095675,-0.4610157557591901
67679,0.8874314833247443,-0.46093965158580574
67680,0.8874710101131038,-0.46086354402233554
67681,0.8875105303743552,-0.46078743306933917
67682,0.8875500441082078,-0.46071131872737653
67683,0.8875895513143711,-0.46063520099700733
67684,0.8876290519925545,-0.4605590798787914
67685,0.887668546142467,-0.4604829553732894
67686,0.8877080337638191,-0.46040682748105966
67687,0.8877475148563199,-0.4603306962026628
67688,0.8877869894196788,-0.4602545615386588
67689,0.8878264574536059,-0.4601784234896076
67690,0.8878659189578105,-0.4601022820560692
67691,0.8879053739320028,-0.46002613723860347
67692,0.8879448223758922,-0.45994998903777057
67693,0.8879842642891889,-0.4598738374541305
67694,0.8880236996716026,-0.4597976824882434
67695,0.8880631285228429,-0.45972152414067
67696,0.8881025508426207,-0.459645362411969
67697,0.8881419666306456,-0.45956919730270135
67698,0.8881813758866277,-0.4594930288134271
67699,0.8882207786102773,-0.45941685694470646
67700,0.8882601748013044,-0.45934068169709974
67701,0.8882995644594193,-0.4592645030711672
67702,0.8883389475843323,-0.459188321067469
67703,0.8883783241757538,-0.4591121356865655
67704,0.8884176942333942,-0.459035946929017
67705,0.8884570577569635,-0.4589597547953847
67706,0.888496414746173,-0.4588835592862273
67707,0.8885357652007329,-0.4588073604021061
67708,0.8885751091203536,-0.45873115814358145
67709,0.8886144465047461,-0.4586549525112138
67710,0.8886537773536207,-0.4585787435055636
67711,0.8886931016666884,-0.4585025311271914
67712,0.8887324194436598,-0.45842631537665773
67713,0.8887717306842458,-0.45835009625452305
67714,0.8888110353881572,-0.45827387376134804
67715,0.8888503335551047,-0.458197647897694
67716,0.8888896251848,-0.45812141866412
67717,0.8889289102769535,-0.4580451860611875
67718,0.8889681888312767,-0.4579689500894571
67719,0.8890074608474804,-0.45789271074948956
67720,0.8890467263252758,-0.4578164680418456
67721,0.8890859852643741,-0.4577402219670859
67722,0.8891252376644867,-0.45766397252577135
67723,0.8891644835253248,-0.45758771971846257
67724,0.8892037228465999,-0.45751146354572053
67725,0.8892429556280228,-0.45743520400810683
67726,0.8892821818693059,-0.4573589411061807
67727,0.8893214015701602,-0.4572826748405039
67728,0.8893606147302971,-0.4572064052116373
67729,0.8893998213494287,-0.4571301322201418
67730,0.8894390214272662,-0.4570538558665785
67731,0.8894782149635214,-0.45697757615150825
67732,0.8895174019579062,-0.45690129307549215
67733,0.8895565824101321,-0.4568250066390912
67734,0.8895957563199113,-0.4567487168428665
67735,0.889634923686955,-0.4566724236873799
67736,0.889674084510976,-0.456596127173191
67737,0.889713238791686,-0.4565198273008616
67738,0.8897523865287967,-0.456443524070953
67739,0.8897915277220206,-0.4563672174840263
67740,0.8898306623710697,-0.4562909075406428
67741,0.8898697904756561,-0.4562145942413637
67742,0.8899089120354919,-0.4561382775867502
67743,0.8899480270502896,-0.4560619575773636
67744,0.8899871355197615,-0.4559856342137653
67745,0.8900262374436194,-0.4559093074965174
67746,0.8900653328215766,-0.4558329774261797
67747,0.8901044216533452,-0.4557566440033142
67748,0.8901435039386378,-0.4556803072284826
67749,0.8901825796771669,-0.4556039671022461
67750,0.8902216488686449,-0.45552762362516624
